,Substrate,Phosphosite,Control_mean,Inhibitor_mean,Fold_change,p_value,ctrlCV,treatCV,Kinase
13365,TCOF1,S583,6289365480.0,6615784263.0,1.0519001140000002,0.812486101,0.205555552,0.28401164100000004,CDK1
13390,TERF2,S365,106367732.0,104600431.2,0.983384991,0.985121228,0.7969396790000001,1.268701135,CDK2
13390,TERF2,S365,106367732.0,104600431.2,0.983384991,0.985121228,0.7969396790000001,1.268701135,ERK2
13392,TERF2IP,S203,31591012783.0,37824403344.0,1.197315313,0.188905104,0.139415825,0.15345366300000002,CDK2
13410,TFDP1,S23,5285686940.0,5794878218.0,1.096333983,0.43040984299999996,0.12226784199999999,0.141376675,Chk1
13421,TFPT,S180,5051828926.0,4926805157.0,0.975251781,0.804583527,0.11062485300000001,0.12657154199999998,CDK1
13448,THOC5,S312,362253451.2,302258470.2,0.834383963,0.6040706770000001,0.523385365,0.038204025,ATM
13449,THOC5,S314,362253451.2,302258470.2,0.834383963,0.6040706770000001,0.523385365,0.038204025,ATM
13493,TIAM1,S231,877363875.0,807005157.3,0.919806685,0.5796707870000001,0.167127176,0.18316318899999998,Akt1
13516,TINF2,S295,673527454.4,1018427379.0,1.5120799790000001,0.022617867000000003,0.22304466,0.123761796,RSK2
13517,TINF2,S330,1165816542.0,1807542536.0,1.5504519540000001,0.073821023,0.38653157899999996,0.136774364,RSK2
13586,TLN1,S425,535389434.5,731889527.5,1.367022732,0.33056828899999996,0.038502953,0.438421555,CDK5
13658,TMPO,S424,1321991390.0,2315134442.0,1.7512477469999999,0.00036852099999999996,0.032376066,0.101800759,CDK1
13686,TNK1,S502,180826909.3,114942452.5,0.635649047,0.18614673,0.147330819,0.623458391,Chk1
13712,TNKS1BP1,S691,408256461.5,790811529.8,1.937045961,0.030034002,0.30399676800000003,0.251292764,CDK2
13774,TOP1,S112,902216.4588,39704691.4,44.007944,0.366289278,1.732050808,1.732050808,CDK1
13775,TOP1,S394,319271767.7,434388819.4,1.360561325,0.127758116,0.20935757800000002,0.20939669800000002,CDK1
13780,TOP2A,S1213,2103185219.0,2749056367.0,1.307091902,0.19343401600000001,0.100348643,0.26707476199999997,ERK1
13780,TOP2A,S1213,2103185219.0,2749056367.0,1.307091902,0.19343401600000001,0.100348643,0.26707476199999997,CDK1
13780,TOP2A,S1213,2103185219.0,2749056367.0,1.307091902,0.19343401600000001,0.100348643,0.26707476199999997,CDC7
13780,TOP2A,S1213,2103185219.0,2749056367.0,1.307091902,0.19343401600000001,0.100348643,0.26707476199999997,ERK2
13781,TOP2A,S1377,55859165.19,104448198.0,1.869848889,0.19965433,0.801132016,0.359270676,CK2A1
13783,TOP2A,S1393,101176819.1,52655150.73,0.520427023,0.077224859,0.246000744,0.5815008389999999,ERK1
13783,TOP2A,S1393,101176819.1,52655150.73,0.520427023,0.077224859,0.246000744,0.5815008389999999,CDK1
13783,TOP2A,S1393,101176819.1,52655150.73,0.520427023,0.077224859,0.246000744,0.5815008389999999,ERK2
13786,TOP2A,S1525,20566746.23,46265482.24,2.249528521,0.296960308,1.692148596,0.379293685,CK2A1
13786,TOP2A,S1525,20566746.23,46265482.24,2.249528521,0.296960308,1.692148596,0.379293685,CDC7
13786,TOP2A,S1525,20566746.23,46265482.24,2.249528521,0.296960308,1.692148596,0.379293685,PLK1
13793,TOP2B,S1424,318909431.9,433025487.3,1.3578321740000001,0.349916316,0.245201324,0.41256275,CDK1
13815,TOR1AIP1,S143,1295348885.0,4074493797.0,3.1454798339999996,0.047521016,0.18741411600000002,0.471780455,CDK2
13827,TP53,S315,2585077538.0,3032094272.0,1.172921983,0.22686233600000003,0.18202213,0.109069511,AurA
13827,TP53,S315,2585077538.0,3032094272.0,1.172921983,0.22686233600000003,0.18202213,0.109069511,CDK1
13827,TP53,S315,2585077538.0,3032094272.0,1.172921983,0.22686233600000003,0.18202213,0.109069511,CDK2
13827,TP53,S315,2585077538.0,3032094272.0,1.172921983,0.22686233600000003,0.18202213,0.109069511,CDK9
13828,TP53,S392,111549.5244,0.0,0.0,0.355917684,1.732050808,0.0,CK2A1
13828,TP53,S392,111549.5244,0.0,0.0,0.355917684,1.732050808,0.0,CDK7
13828,TP53,S392,111549.5244,0.0,0.0,0.355917684,1.732050808,0.0,ERK1
13828,TP53,S392,111549.5244,0.0,0.0,0.355917684,1.732050808,0.0,PKR
13828,TP53,S392,111549.5244,0.0,0.0,0.355917684,1.732050808,0.0,LKB1
13828,TP53,S392,111549.5244,0.0,0.0,0.355917684,1.732050808,0.0,CDK9
13828,TP53,S392,111549.5244,0.0,0.0,0.355917684,1.732050808,0.0,NuaK1
13846,TP53BP1,S1219,200032633.6,162136921.4,0.8105523509999999,0.378311955,0.34284815700000004,0.047804402999999995,ATM
13852,TP53BP1,S1618,699086542.6,965618721.8,1.381257774,0.084962171,0.220591525,0.16826764100000002,PLK1
13855,TP53BP1,S1678,4993118424.0,5128430656.0,1.027099744,0.7719744470000001,0.123527989,0.090846718,Chk1
13855,TP53BP1,S1678,4993118424.0,5128430656.0,1.027099744,0.7719744470000001,0.123527989,0.090846718,CDK1
13893,TPD52,S176,3295934345.0,2654648120.0,0.805431129,0.054920508,0.12722123800000001,0.077527098,CAMK2D iso8
13933,TPX2,S738,9477641481.0,6137986124.0,0.647628013,0.0929823,0.288161324,0.158161935,CDK1
13966,TRAF4,S426,2442098414.0,2651292974.0,1.0856618059999998,0.268186201,0.064585756,0.09490170699999999,IKKA
14020,TRIM28,S473,1568889170.0,1976595421.0,1.259869376,0.068179607,0.180805254,0.072790784,MAPKAPK2
14020,TRIM28,S473,1568889170.0,1976595421.0,1.259869376,0.068179607,0.180805254,0.072790784,Chk1
14020,TRIM28,S473,1568889170.0,1976595421.0,1.259869376,0.068179607,0.180805254,0.072790784,Chk2
14020,TRIM28,S473,1568889170.0,1976595421.0,1.259869376,0.068179607,0.180805254,0.072790784,ATR
14078,TRPC6,T70,569178088.5,230434885.8,0.404855511,0.13985922,0.586102501,0.380725198,PKG1
14082,TRPM7,S1258,115093275.4,258896442.6,2.2494489069999997,0.002514741,0.25049367100000003,0.158107226,ChaK1
14084,TRPM7,S1477,167409729.8,202747419.1,1.211085039,0.60594855,0.509308109,0.361837081,ChaK1
14085,TRPM7,S1569,772315870.2,941232075.6,1.218713886,0.639315345,0.288517823,0.583919314,ChaK1
14108,TSC2,S939,229207737.8,233745868.5,1.0197992040000001,0.921734002,0.260484285,0.20611495600000002,Akt1
14125,TSPYL2,S20,15369572.33,7028407.539,0.45729363100000003,0.598037068,1.4921214569999999,1.732050808,CDK2
14147,TTK,S281,1072135846.0,1458680798.0,1.36053729,0.04621253,0.161965671,0.139283623,BRAF
14227,TYK2,Y292,322705177.2,484325807.1,1.500830607,0.44517534299999995,1.000020603,0.237865368,Tyk2
14235,U2AF2,S79,73035154405.0,57888111978.0,0.792606142,0.424367234,0.418143284,0.037101517,CDK1
14329,UBR5,T637,97131958.59,87711318.82,0.903011945,0.6713501820000001,0.24371426100000002,0.318221768,p90RSK
14357,UIMC1,S44,66226118.13,63798554.37,0.963344315,0.9238478179999999,0.303586378,0.581256626,CK2A1
14358,UIMC1,S46,66226118.13,63798554.37,0.963344315,0.9238478179999999,0.303586378,0.581256626,CK2A1
14369,ULK1,S638,82915131.67,190499607.5,2.297525237,0.017452139,0.39146688399999996,0.248030814,AMPKA1
14369,ULK1,S638,82915131.67,190499607.5,2.297525237,0.017452139,0.39146688399999996,0.248030814,mTOR
14370,ULK1,S758,128838248.3,23296193.65,0.180817373,0.15140723,0.844119312,1.0028484309999999,mTOR
14389,UNG,S23,3875935049.0,2792185782.0,0.72039024,0.063230635,0.098028694,0.26230590600000003,CDK2
14394,UPF1,S1107,1351415864.0,1390125218.0,1.028643554,0.906875071,0.177397255,0.355698024,SMG1
14395,UPF1,S1127,915062608.0,641092167.8,0.70059924,0.052662790999999994,0.13501713,0.23934982300000002,SMG1
14406,USF1,S186,1309017538.0,1461797930.0,1.116713786,0.583680689,0.167160069,0.27451447100000004,GSK3A
14434,USP16,S552,302898062.0,303777879.3,1.002904665,0.991092202,0.379255904,0.206911415,CDK1
14434,USP16,S552,302898062.0,303777879.3,1.002904665,0.991092202,0.379255904,0.206911415,TTK
14440,USP20,S333,32842120.22,41961726.36,1.277680189,0.779268217,1.4804194130000001,0.553282273,PKACA
14447,USP24,S2047,3110670471.0,3561432799.0,1.144908415,0.109991881,0.043400822,0.110635909,CDK1
14504,USP7,S18,1099577057.0,1063055237.0,0.966785575,0.627916088,0.06077333,0.09815323699999999,CK2A1
14550,VASP,S239,99838890.28,52522620.51,0.526073761,0.29536874,0.29517642,1.240354569,PKACA
14550,VASP,S239,99838890.28,52522620.51,0.526073761,0.29536874,0.29517642,1.240354569,PKG1
14550,VASP,S239,99838890.28,52522620.51,0.526073761,0.29536874,0.29517642,1.240354569,PRKD2
14574,VCPIP1,S768,2474938953.0,1616182866.0,0.653019285,0.054879022,0.236594549,0.135823715,CDK1
14577,VCPIP1,T761,257524901.5,416853066.7,1.6186903259999998,0.04794907599999999,0.36551848600000003,0.142812203,CDK1
14599,VIM,S73,2138205395.0,1876019063.0,0.8773801940000001,0.492249757,0.083462925,0.317121445,PKACA
14599,VIM,S73,2138205395.0,1876019063.0,0.8773801940000001,0.492249757,0.083462925,0.317121445,AurB
14743,WDR77,T5,18442745029.0,16427944074.0,0.890753738,0.43042515600000003,0.03178575,0.24879752800000002,CDK4
14794,WRN,S1133,1063993302.0,1189567336.0,1.118021452,0.280625407,0.165851824,0.042186317,CDK2
14819,XPC,S94,654602495.3,1023178959.0,1.5630538630000002,0.194935038,0.226772549,0.402382267,CK2A1
14834,XRCC6,T455,987500655.4,1036783248.0,1.049906389,0.62209899,0.133951668,0.09408334900000001,CDK2
14841,XRN2,T439,19531375.64,51396393.56,2.631478423,0.060832117000000005,0.914239641,0.310925911,CDK7
14841,XRN2,T439,19531375.64,51396393.56,2.631478423,0.060832117000000005,0.914239641,0.310925911,CDK9
14849,YAP1,S138,10555596.62,21603279.06,2.046618475,0.530421425,1.385526364,1.145745101,CDK1
14849,YAP1,S138,10555596.62,21603279.06,2.046618475,0.530421425,1.385526364,1.145745101,JNK2
14853,YAP1,S289,1962530552.0,2175937958.0,1.108740934,0.624238507,0.241979922,0.24637647699999998,CDK1
14855,YAP1,S367,13875307.35,19014430.29,1.3703790340000002,0.701766345,0.794784872,1.010535737,CDK1
14963,ZBTB11,S511,33041867.3,0.0,0.0,0.000518288,0.256857122,0.0,Chk1
14994,ZC3H11A,T321,1560229532.0,2139350868.0,1.371177012,0.016015677,0.104768044,0.11879859300000001,CDK1
14994,ZC3H11A,T321,1560229532.0,2139350868.0,1.371177012,0.016015677,0.104768044,0.11879859300000001,CDK2
15089,ZC3HC1,S395,7785450860.0,7183100737.0,0.922631311,0.27795649,0.093730729,0.067122267,CDK1
15156,ZFP36L1,S334,514291703.4,34155461.91,0.066412625,0.040194827999999995,0.619722774,0.20774865,PKACA
15157,ZFP36L1,S54,29344132663.0,27594254665.0,0.940367023,0.420116486,0.08853727,0.085133582,MAPKAPK2
15157,ZFP36L1,S54,29344132663.0,27594254665.0,0.940367023,0.420116486,0.08853727,0.085133582,PKACA
15208,ZMYM2,S305,546261349.4,673200085.8,1.232377298,0.075566131,0.185650538,0.02183261,PLK1
15216,ZMYM3,T826,122325817.2,142290788.4,1.163211427,0.9131098040000001,1.7262137419999999,1.535715084,CDK1
15216,ZMYM3,T826,122325817.2,142290788.4,1.163211427,0.9131098040000001,1.7262137419999999,1.535715084,CDK2
15484,ZNRF2,S145,151164.2216,0.0,0.0,0.355917684,1.732050808,0.0,mTOR
